id,begin_date,end_date,sku,warehouse_code,period_type_id
925,2023-08-21,2023-09-03,9379850,192850,5
884,2023-02-06,2023-02-19,9379850,192850,5
860,2022-10-24,2022-11-06,9379850,192850,5
812,2022-01-24,2022-02-06,9379850,192850,5
936,2023-09-18,2023-10-01,9379850,72850,5
929,2023-08-21,2023-09-03,9379850,72850,5
925,2023-08-21,2023-09-03,9379850,72850,5
884,2023-02-06,2023-02-19,9379850,72850,5
860,2022-10-24,2022-11-06,9379850,72850,5
812,2022-01-24,2022-02-06,9379850,72850,5
936,2023-09-18,2023-10-01,9379850,278850,5
929,2023-08-21,2023-09-03,9379850,278850,5
925,2023-08-21,2023-09-03,9379850,278850,5
884,2023-02-06,2023-02-19,9379850,278850,5
860,2022-10-24,2022-11-06,9379850,278850,5
812,2022-01-24,2022-02-06,9379850,278850,5
936,2023-09-18,2023-10-01,9379850,67850,5
860,2022-10-24,2022-11-06,613850,192850,5
847,2022-08-08,2022-08-21,613850,192850,5
929,2023-08-21,2023-09-03,9379850,67850,5
925,2023-08-21,2023-09-03,9379850,67850,5
884,2023-02-06,2023-02-19,9379850,67850,5
860,2022-10-24,2022-11-06,9379850,67850,5
860,2022-10-24,2022-11-06,613850,72850,5
812,2022-01-24,2022-02-06,9379850,67850,5
922,2023-08-07,2023-08-20,997850,278850,5
847,2022-08-08,2022-08-21,613850,72850,5
860,2022-10-24,2022-11-06,613850,278850,5
847,2022-08-08,2022-08-21,613850,278850,5
860,2022-10-24,2022-11-06,613850,67850,5
847,2022-08-08,2022-08-21,613850,67850,5
806,2021-12-20,2022-01-09,27482850,278850,5
806,2021-12-20,2022-01-09,27482850,72850,5
806,2021-12-20,2022-01-09,27482850,67850,5
806,2021-12-20,2022-01-09,27482850,192850,5
920,2023-08-07,2023-08-20,997850,278850,5
912,2023-06-26,2023-07-09,997850,278850,5
922,2023-08-07,2023-08-20,997850,192850,5
920,2023-08-07,2023-08-20,997850,192850,5
991,2024-01-22,2024-02-04,873850,67850,5
912,2023-06-26,2023-07-09,997850,192850,5
855,2022-09-05,2022-09-18,997850,192850,5
960,2023-11-27,2023-12-10,873850,67850,5
949,2023-10-16,2023-10-29,873850,67850,5
922,2023-08-07,2023-08-20,997850,72850,5
812,2022-01-24,2022-02-06,873850,67850,5
991,2024-01-22,2024-02-04,873850,72850,5
960,2023-11-27,2023-12-10,873850,72850,5
920,2023-08-07,2023-08-20,997850,72850,5
949,2023-10-16,2023-10-29,873850,72850,5
860,2022-10-24,2022-11-06,873850,72850,5
912,2023-06-26,2023-07-09,997850,72850,5
922,2023-08-07,2023-08-20,997850,67850,5
991,2024-01-22,2024-02-04,873850,192850,5
960,2023-11-27,2023-12-10,873850,192850,5
949,2023-10-16,2023-10-29,873850,192850,5
860,2022-10-24,2022-11-06,873850,192850,5
812,2022-01-24,2022-02-06,873850,192850,5
920,2023-08-07,2023-08-20,997850,67850,5
912,2023-06-26,2023-07-09,997850,67850,5
860,2022-10-24,2022-11-06,997850,67850,5
855,2022-09-05,2022-09-18,997850,67850,5
855,2022-09-05,2022-09-18,27215850,192850,5
991,2024-01-22,2024-02-04,873850,278850,5
960,2023-11-27,2023-12-10,873850,278850,5
949,2023-10-16,2023-10-29,873850,278850,5
860,2022-10-24,2022-11-06,873850,278850,5
970,2023-12-11,2023-12-24,874850,278850,5
955,2023-11-13,2023-11-26,874850,278850,5
922,2023-08-07,2023-08-20,874850,278850,5
920,2023-08-07,2023-08-20,874850,278850,5
900,2023-05-01,2023-05-14,874850,278850,5
970,2023-12-11,2023-12-24,874850,67850,5
955,2023-11-13,2023-11-26,874850,67850,5
922,2023-08-07,2023-08-20,874850,67850,5
920,2023-08-07,2023-08-20,874850,67850,5
900,2023-05-01,2023-05-14,874850,67850,5
860,2022-10-24,2022-11-06,874850,67850,5
860,2022-10-24,2022-11-06,27215850,192850,5
817,2022-02-21,2022-03-06,27215850,192850,6
805,2021-12-20,2022-01-09,27215850,192850,6
855,2022-09-05,2022-09-18,27215850,67850,5
860,2022-10-24,2022-11-06,27215850,67850,5
817,2022-02-21,2022-03-06,27215850,67850,6
805,2021-12-20,2022-01-09,27215850,67850,6
855,2022-09-05,2022-09-18,27215850,72850,5
970,2023-12-11,2023-12-24,874850,72850,5
955,2023-11-13,2023-11-26,874850,72850,5
922,2023-08-07,2023-08-20,874850,72850,5
920,2023-08-07,2023-08-20,874850,72850,5
900,2023-05-01,2023-05-14,874850,72850,5
860,2022-10-24,2022-11-06,27215850,72850,5
817,2022-02-21,2022-03-06,27215850,72850,6
805,2021-12-20,2022-01-09,27215850,72850,6
855,2022-09-05,2022-09-18,27215850,278850,5
970,2023-12-11,2023-12-24,874850,192850,5
860,2022-10-24,2022-11-06,27215850,278850,5
955,2023-11-13,2023-11-26,874850,192850,5
922,2023-08-07,2023-08-20,874850,192850,5
817,2022-02-21,2022-03-06,27215850,278850,6
805,2021-12-20,2022-01-09,27215850,278850,6
832,2022-06-27,2022-07-10,632850,67850,5
920,2023-08-07,2023-08-20,874850,192850,5
900,2023-05-01,2023-05-14,874850,192850,5
860,2022-10-24,2022-11-06,629850,278850,5
847,2022-08-08,2022-08-21,629850,278850,5
860,2022-10-24,2022-11-06,629850,72850,5
847,2022-08-08,2022-08-21,629850,72850,5
855,2022-09-05,2022-09-18,632850,67850,5
860,2022-10-24,2022-11-06,632850,67850,5
860,2022-10-24,2022-11-06,632850,192850,5
860,2022-10-24,2022-11-06,629850,67850,5
847,2022-08-08,2022-08-21,629850,67850,5
855,2022-09-05,2022-09-18,632850,192850,5
832,2022-06-27,2022-07-10,632850,192850,5
860,2022-10-24,2022-11-06,629850,192850,5
860,2022-10-24,2022-11-06,28383850,192850,5
847,2022-08-08,2022-08-21,629850,192850,5
860,2022-10-24,2022-11-06,28383850,67850,5
860,2022-10-24,2022-11-06,28383850,72850,5
860,2022-10-24,2022-11-06,28383850,278850,5
880,2023-01-23,2023-02-05,28379850,67850,5
970,2023-12-11,2023-12-24,9713850,278850,5
936,2023-09-18,2023-10-01,9713850,278850,5
913,2023-07-10,2023-07-23,9713850,278850,5
855,2022-09-05,2022-09-18,9713850,278850,5
867,2022-11-21,2022-12-04,9713850,278850,4
868,2022-11-21,2022-12-04,9713850,278850,5
860,2022-10-24,2022-11-06,9713850,278850,5
970,2023-12-11,2023-12-24,9713850,67850,5
936,2023-09-18,2023-10-01,9713850,67850,5
913,2023-07-10,2023-07-23,9713850,67850,5
855,2022-09-05,2022-09-18,9713850,67850,5
867,2022-11-21,2022-12-04,9713850,67850,4
868,2022-11-21,2022-12-04,9713850,67850,5
860,2022-10-24,2022-11-06,9713850,67850,5
970,2023-12-11,2023-12-24,9713850,192850,5
936,2023-09-18,2023-10-01,9713850,192850,5
913,2023-07-10,2023-07-23,9713850,192850,5
855,2022-09-05,2022-09-18,9713850,192850,5
867,2022-11-21,2022-12-04,9713850,192850,4
868,2022-11-21,2022-12-04,9713850,192850,5
860,2022-10-24,2022-11-06,9713850,192850,5
880,2023-01-23,2023-02-05,28381850,67850,5
970,2023-12-11,2023-12-24,9713850,72850,5
936,2023-09-18,2023-10-01,9713850,72850,5
913,2023-07-10,2023-07-23,9713850,72850,5
867,2022-11-21,2022-12-04,9713850,72850,4
868,2022-11-21,2022-12-04,9713850,72850,5
860,2022-10-24,2022-11-06,9713850,72850,5
855,2022-09-05,2022-09-18,9713850,72850,5
860,2022-10-24,2022-11-06,28381850,67850,5
880,2023-01-23,2023-02-05,28381850,72850,5
860,2022-10-24,2022-11-06,28381850,72850,5
880,2023-01-23,2023-02-05,28381850,278850,5
860,2022-10-24,2022-11-06,28381850,278850,5
880,2023-01-23,2023-02-05,28381850,192850,5
860,2022-10-24,2022-11-06,28381850,192850,5
860,2022-10-24,2022-11-06,28380850,192850,5
860,2022-10-24,2022-11-06,28380850,72850,5
860,2022-10-24,2022-11-06,28380850,67850,5
860,2022-10-24,2022-11-06,28380850,278850,5
860,2022-10-24,2022-11-06,28382850,67850,5
860,2022-10-24,2022-11-06,28382850,72850,5
860,2022-10-24,2022-11-06,28382850,278850,5
860,2022-10-24,2022-11-06,28382850,192850,5
915,2023-07-10,2023-07-30,31764850,192850,5
860,2022-10-24,2022-11-06,29845850,67850,5
908,2023-06-12,2023-06-27,30385850,192850,5
903,2023-05-15,2023-05-30,30385850,192850,5
894,2023-04-10,2023-04-25,30385850,192850,5
888,2023-03-06,2023-03-19,30385850,192850,5
860,2022-10-24,2022-11-06,30385850,192850,5
815,2022-02-14,2022-02-26,30385850,192850,4
810,2022-01-19,2022-02-02,30385850,192850,4
903,2023-05-15,2023-05-30,30385850,278850,5
894,2023-04-10,2023-04-25,30385850,278850,5
888,2023-03-06,2023-03-19,30385850,278850,5
860,2022-10-24,2022-11-06,30385850,278850,5
815,2022-02-14,2022-02-26,30385850,278850,4
810,2022-01-19,2022-02-02,30385850,278850,4
908,2023-06-12,2023-06-27,30385850,67850,5
903,2023-05-15,2023-05-30,30385850,67850,5
894,2023-04-10,2023-04-25,30385850,67850,5
888,2023-03-06,2023-03-19,30385850,67850,5
860,2022-10-24,2022-11-06,30385850,67850,5
815,2022-02-14,2022-02-26,30385850,67850,4
810,2022-01-19,2022-02-02,30385850,67850,4
908,2023-06-12,2023-06-27,30385850,72850,5
903,2023-05-15,2023-05-30,30385850,72850,5
894,2023-04-10,2023-04-25,30385850,72850,5
888,2023-03-06,2023-03-19,30385850,72850,5
860,2022-10-24,2022-11-06,30385850,72850,5
815,2022-02-14,2022-02-26,30385850,72850,4
810,2022-01-19,2022-02-02,30385850,72850,4
860,2022-10-24,2022-11-06,30383850,67850,5
860,2022-10-24,2022-11-06,30383850,72850,5
860,2022-10-24,2022-11-06,30383850,192850,5
860,2022-10-24,2022-11-06,30383850,278850,5
860,2022-10-24,2022-11-06,30382850,72850,5
860,2022-10-24,2022-11-06,30382850,67850,5
860,2022-10-24,2022-11-06,30382850,278850,5
860,2022-10-24,2022-11-06,30382850,192850,5
860,2022-10-24,2022-11-06,30384850,278850,5
860,2022-10-24,2022-11-06,30384850,72850,5
860,2022-10-24,2022-11-06,30384850,192850,5
910,2023-06-12,2023-06-25,31764850,192850,5
888,2023-03-06,2023-03-19,31764850,192850,5
860,2022-10-24,2022-11-06,31764850,192850,5
847,2022-08-08,2022-08-21,31764850,192850,5
915,2023-07-10,2023-07-30,31764850,72850,5
860,2022-10-24,2022-11-06,30384850,67850,5
910,2023-06-12,2023-06-25,31764850,72850,5
888,2023-03-06,2023-03-19,31764850,72850,5
860,2022-10-24,2022-11-06,31764850,72850,5
847,2022-08-08,2022-08-21,31764850,72850,5
915,2023-07-10,2023-07-30,31764850,278850,5
910,2023-06-12,2023-06-25,31764850,278850,5
888,2023-03-06,2023-03-19,31764850,278850,5
860,2022-10-24,2022-11-06,31764850,278850,5
847,2022-08-08,2022-08-21,31764850,278850,5
915,2023-07-10,2023-07-30,31764850,67850,5
910,2023-06-12,2023-06-25,31764850,67850,5
888,2023-03-06,2023-03-19,31764850,67850,5
860,2022-10-24,2022-11-06,31764850,67850,5
847,2022-08-08,2022-08-21,31764850,67850,5
860,2022-10-24,2022-11-06,31761850,192850,5
860,2022-10-24,2022-11-06,31761850,67850,5
860,2022-10-24,2022-11-06,31761850,72850,5
860,2022-10-24,2022-11-06,31761850,278850,5
929,2023-08-21,2023-09-03,31930850,67850,5
925,2023-08-21,2023-09-03,31930850,67850,5
917,2023-07-24,2023-08-06,31930850,67850,5
916,2023-07-24,2023-08-06,31930850,67850,5
860,2022-10-24,2022-11-06,31930850,67850,5
929,2023-08-21,2023-09-03,31930850,192850,5
925,2023-08-21,2023-09-03,31930850,192850,5
917,2023-07-24,2023-08-06,31930850,192850,5
916,2023-07-24,2023-08-06,31930850,192850,5
860,2022-10-24,2022-11-06,31929850,192850,5
860,2022-10-24,2022-11-06,31929850,67850,5
860,2022-10-24,2022-11-06,31929850,72850,5
860,2022-10-24,2022-11-06,31929850,278850,5
860,2022-10-24,2022-11-06,33909850,192850,5
810,2022-01-19,2022-02-02,33909850,192850,4
806,2021-12-20,2022-01-09,33909850,192850,5
860,2022-10-24,2022-11-06,33909850,278850,5
810,2022-01-19,2022-02-02,33909850,278850,4
806,2021-12-20,2022-01-09,33909850,278850,5
860,2022-10-24,2022-11-06,33909850,72850,5
810,2022-01-19,2022-02-02,33909850,72850,4
806,2021-12-20,2022-01-09,33909850,72850,5
860,2022-10-24,2022-11-06,33909850,67850,5
810,2022-01-19,2022-02-02,33909850,67850,4
806,2021-12-20,2022-01-09,33909850,67850,5
810,2022-01-19,2022-02-02,33912850,67850,4
806,2021-12-20,2022-01-09,33912850,67850,5
860,2022-10-24,2022-11-06,33910850,67850,5
860,2022-10-24,2022-11-06,33519850,72850,5
860,2022-10-24,2022-11-06,33519850,192850,5
810,2022-01-19,2022-02-02,33910850,67850,4
806,2021-12-20,2022-01-09,33910850,67850,5
860,2022-10-24,2022-11-06,33519850,67850,5
991,2024-01-22,2024-02-04,34228850,67850,5
860,2022-10-24,2022-11-06,33519850,278850,5
860,2022-10-24,2022-11-06,33520850,67850,5
860,2022-10-24,2022-11-06,33520850,192850,5
960,2023-11-27,2023-12-10,34228850,67850,5
949,2023-10-16,2023-10-29,34228850,67850,5
931,2023-09-04,2023-09-17,34228850,67850,5
922,2023-08-07,2023-08-20,34228850,67850,5
920,2023-08-07,2023-08-20,34228850,67850,5
910,2023-06-12,2023-06-25,34228850,67850,5
904,2023-05-16,2023-05-28,34228850,67850,5
902,2023-05-15,2023-05-28,34228850,67850,5
895,2023-04-03,2023-04-16,34228850,67850,5
888,2023-03-06,2023-03-19,34228850,67850,5
860,2022-10-24,2022-11-06,34228850,67850,5
860,2022-10-24,2022-11-06,33520850,72850,5
991,2024-01-22,2024-02-04,34228850,72850,5
860,2022-10-24,2022-11-06,33520850,278850,5
960,2023-11-27,2023-12-10,34228850,72850,5
949,2023-10-16,2023-10-29,34228850,72850,5
931,2023-09-04,2023-09-17,34228850,72850,5
922,2023-08-07,2023-08-20,34228850,72850,5
920,2023-08-07,2023-08-20,34228850,72850,5
910,2023-06-12,2023-06-25,34228850,72850,5
904,2023-05-16,2023-05-28,34228850,72850,5
902,2023-05-15,2023-05-28,34228850,72850,5
895,2023-04-03,2023-04-16,34228850,72850,5
888,2023-03-06,2023-03-19,34228850,72850,5
860,2022-10-24,2022-11-06,34228850,72850,5
991,2024-01-22,2024-02-04,34228850,278850,5
960,2023-11-27,2023-12-10,34228850,278850,5
949,2023-10-16,2023-10-29,34228850,278850,5
931,2023-09-04,2023-09-17,34228850,278850,5
922,2023-08-07,2023-08-20,34228850,278850,5
920,2023-08-07,2023-08-20,34228850,278850,5
910,2023-06-12,2023-06-25,34228850,278850,5
904,2023-05-16,2023-05-28,34228850,278850,5
902,2023-05-15,2023-05-28,34228850,278850,5
895,2023-04-03,2023-04-16,34228850,278850,5
888,2023-03-06,2023-03-19,34228850,278850,5
860,2022-10-24,2022-11-06,34633850,72850,5
991,2024-01-22,2024-02-04,34228850,192850,5
960,2023-11-27,2023-12-10,34228850,192850,5
949,2023-10-16,2023-10-29,34228850,192850,5
931,2023-09-04,2023-09-17,34228850,192850,5
922,2023-08-07,2023-08-20,34228850,192850,5
920,2023-08-07,2023-08-20,34228850,192850,5
910,2023-06-12,2023-06-25,34228850,192850,5
904,2023-05-16,2023-05-28,34228850,192850,5
902,2023-05-15,2023-05-28,34228850,192850,5
895,2023-04-03,2023-04-16,34228850,192850,5
888,2023-03-06,2023-03-19,34228850,192850,5
860,2022-10-24,2022-11-06,34228850,192850,5
991,2024-01-22,2024-02-04,34229850,72850,5
960,2023-11-27,2023-12-10,34229850,72850,5
949,2023-10-16,2023-10-29,34229850,72850,5
931,2023-09-04,2023-09-17,34229850,72850,5
922,2023-08-07,2023-08-20,34229850,72850,5
920,2023-08-07,2023-08-20,34229850,72850,5
910,2023-06-12,2023-06-25,34229850,72850,5
860,2022-10-24,2022-11-06,34633850,192850,5
904,2023-05-16,2023-05-28,34229850,72850,5
902,2023-05-15,2023-05-28,34229850,72850,5
895,2023-04-03,2023-04-16,34229850,72850,5
888,2023-03-06,2023-03-19,34229850,72850,5
860,2022-10-24,2022-11-06,34229850,72850,5
847,2022-08-08,2022-08-21,34229850,72850,5
991,2024-01-22,2024-02-04,34229850,67850,5
960,2023-11-27,2023-12-10,34229850,67850,5
949,2023-10-16,2023-10-29,34229850,67850,5
931,2023-09-04,2023-09-17,34229850,67850,5
922,2023-08-07,2023-08-20,34229850,67850,5
920,2023-08-07,2023-08-20,34229850,67850,5
860,2022-10-24,2022-11-06,34633850,67850,5
910,2023-06-12,2023-06-25,34229850,67850,5
904,2023-05-16,2023-05-28,34229850,67850,5
902,2023-05-15,2023-05-28,34229850,67850,5
895,2023-04-03,2023-04-16,34229850,67850,5
888,2023-03-06,2023-03-19,34229850,67850,5
860,2022-10-24,2022-11-06,34229850,67850,5
847,2022-08-08,2022-08-21,34229850,67850,5
991,2024-01-22,2024-02-04,34229850,278850,5
960,2023-11-27,2023-12-10,34229850,278850,5
949,2023-10-16,2023-10-29,34229850,278850,5
931,2023-09-04,2023-09-17,34229850,278850,5
860,2022-10-24,2022-11-06,34633850,278850,5
922,2023-08-07,2023-08-20,34229850,278850,5
920,2023-08-07,2023-08-20,34229850,278850,5
910,2023-06-12,2023-06-25,34229850,278850,5
904,2023-05-16,2023-05-28,34229850,278850,5
902,2023-05-15,2023-05-28,34229850,278850,5
895,2023-04-03,2023-04-16,34229850,278850,5
888,2023-03-06,2023-03-19,34229850,278850,5
860,2022-10-24,2022-11-06,34229850,278850,5
847,2022-08-08,2022-08-21,34229850,278850,5
991,2024-01-22,2024-02-04,34229850,192850,5
960,2023-11-27,2023-12-10,34229850,192850,5
949,2023-10-16,2023-10-29,34229850,192850,5
931,2023-09-04,2023-09-17,34229850,192850,5
922,2023-08-07,2023-08-20,34229850,192850,5
920,2023-08-07,2023-08-20,34229850,192850,5
910,2023-06-12,2023-06-25,34229850,192850,5
904,2023-05-16,2023-05-28,34229850,192850,5
902,2023-05-15,2023-05-28,34229850,192850,5
895,2023-04-03,2023-04-16,34229850,192850,5
888,2023-03-06,2023-03-19,34229850,192850,5
860,2022-10-24,2022-11-06,34229850,192850,5
847,2022-08-08,2022-08-21,34229850,192850,5
860,2022-10-24,2022-11-06,36555850,67850,5
860,2022-10-24,2022-11-06,34632850,67850,5
916,2023-07-24,2023-08-06,34779850,192850,5
916,2023-07-24,2023-08-06,34779850,67850,5
916,2023-07-24,2023-08-06,34779850,72850,5
916,2023-07-24,2023-08-06,34779850,278850,5
917,2023-07-24,2023-08-06,34780850,72850,5
916,2023-07-24,2023-08-06,34780850,72850,5
917,2023-07-24,2023-08-06,34780850,278850,5
916,2023-07-24,2023-08-06,34780850,278850,5
917,2023-07-24,2023-08-06,34780850,67850,5
916,2023-07-24,2023-08-06,34780850,67850,5
917,2023-07-24,2023-08-06,34780850,192850,5
916,2023-07-24,2023-08-06,34780850,192850,5
810,2022-01-19,2022-02-02,36555850,67850,4
806,2021-12-20,2022-01-09,36555850,67850,5
806,2021-12-20,2022-01-09,36555850,192850,5
945,2023-10-02,2023-10-15,36775850,192850,5
886,2023-02-20,2023-03-05,36775850,192850,5
860,2022-10-24,2022-11-06,36775850,192850,5
805,2021-12-20,2022-01-09,36775850,192850,6
860,2022-10-24,2022-11-06,36700850,72850,5
945,2023-10-02,2023-10-15,36775850,278850,5
886,2023-02-20,2023-03-05,36775850,278850,5
860,2022-10-24,2022-11-06,36775850,278850,5
805,2021-12-20,2022-01-09,36775850,278850,6
945,2023-10-02,2023-10-15,36775850,72850,5
886,2023-02-20,2023-03-05,36775850,72850,5
860,2022-10-24,2022-11-06,36775850,72850,5
805,2021-12-20,2022-01-09,36775850,72850,6
945,2023-10-02,2023-10-15,36775850,67850,5
886,2023-02-20,2023-03-05,36775850,67850,5
860,2022-10-24,2022-11-06,36775850,67850,5
805,2021-12-20,2022-01-09,36775850,67850,6
860,2022-10-24,2022-11-06,36700850,67850,5
860,2022-10-24,2022-11-06,36700850,278850,5
860,2022-10-24,2022-11-06,36700850,192850,5
860,2022-10-24,2022-11-06,36699850,67850,5
860,2022-10-24,2022-11-06,36699850,72850,5
860,2022-10-24,2022-11-06,36699850,278850,5
860,2022-10-24,2022-11-06,36699850,192850,5
860,2022-10-24,2022-11-06,37384850,67850,5
860,2022-10-24,2022-11-06,37384850,192850,5
860,2022-10-24,2022-11-06,37384850,278850,5
860,2022-10-24,2022-11-06,37384850,72850,5
860,2022-10-24,2022-11-06,37383850,67850,5
860,2022-10-24,2022-11-06,37792850,67850,5
860,2022-10-24,2022-11-06,37511850,192850,5
860,2022-10-24,2022-11-06,37511850,67850,5
860,2022-10-24,2022-11-06,37511850,278850,5
860,2022-10-24,2022-11-06,37511850,72850,5
860,2022-10-24,2022-11-06,37510850,278850,5
860,2022-10-24,2022-11-06,37510850,72850,5
860,2022-10-24,2022-11-06,37510850,192850,5
860,2022-10-24,2022-11-06,37510850,67850,5
812,2022-01-24,2022-02-06,37752850,67850,5
812,2022-01-24,2022-02-06,37540850,67850,5
817,2022-02-21,2022-03-06,37541850,67850,6
812,2022-01-24,2022-02-06,37753850,67850,5
949,2023-10-16,2023-10-29,38021850,278850,5
813,2022-02-07,2022-02-20,39433850,192850,6
949,2023-10-16,2023-10-29,38021850,72850,5
860,2022-10-24,2022-11-06,38021850,72850,5
949,2023-10-16,2023-10-29,38021850,67850,5
860,2022-10-24,2022-11-06,38021850,67850,5
949,2023-10-16,2023-10-29,38021850,192850,5
860,2022-10-24,2022-11-06,38021850,192850,5
886,2023-02-20,2023-03-05,38282850,192850,5
860,2022-10-24,2022-11-06,38282850,192850,5
805,2021-12-20,2022-01-09,38282850,192850,6
886,2023-02-20,2023-03-05,38282850,278850,5
805,2021-12-20,2022-01-09,38282850,278850,6
886,2023-02-20,2023-03-05,38282850,72850,5
805,2021-12-20,2022-01-09,38282850,72850,6
886,2023-02-20,2023-03-05,38282850,67850,5
860,2022-10-24,2022-11-06,38282850,67850,5
805,2021-12-20,2022-01-09,38282850,67850,6
929,2023-08-21,2023-09-03,39196850,192850,5
925,2023-08-21,2023-09-03,39196850,192850,5
910,2023-06-12,2023-06-25,39196850,192850,5
832,2022-06-27,2022-07-10,39196850,192850,5
929,2023-08-21,2023-09-03,39196850,67850,5
925,2023-08-21,2023-09-03,39196850,67850,5
910,2023-06-12,2023-06-25,39196850,67850,5
832,2022-06-27,2022-07-10,39196850,67850,5
860,2022-10-24,2022-11-06,39196850,67850,5
812,2022-01-24,2022-02-06,39196850,67850,5
860,2022-10-24,2022-11-06,37830850,67850,5
860,2022-10-24,2022-11-06,37830850,72850,5
860,2022-10-24,2022-11-06,37830850,192850,5
860,2022-10-24,2022-11-06,38495850,278850,5
860,2022-10-24,2022-11-06,38495850,192850,5
860,2022-10-24,2022-11-06,38495850,72850,5
860,2022-10-24,2022-11-06,38495850,67850,5
813,2022-02-07,2022-02-20,39433850,67850,6
910,2023-06-12,2023-06-25,39197850,67850,5
860,2022-10-24,2022-11-06,39197850,67850,5
860,2022-10-24,2022-11-06,39468850,192850,5
910,2023-06-12,2023-06-25,39197850,192850,5
982,2024-01-08,2024-01-21,39198850,278850,5
970,2023-12-11,2023-12-24,39198850,278850,5
860,2022-10-24,2022-11-06,39468850,278850,5
910,2023-06-12,2023-06-25,39198850,278850,5
860,2022-10-24,2022-11-06,39198850,278850,5
860,2022-10-24,2022-11-06,39468850,67850,5
860,2022-10-24,2022-11-06,39468850,72850,5
949,2023-10-16,2023-10-29,40485850,67850,5
982,2024-01-08,2024-01-21,39198850,192850,5
970,2023-12-11,2023-12-24,39198850,192850,5
910,2023-06-12,2023-06-25,39198850,192850,5
860,2022-10-24,2022-11-06,39198850,192850,5
982,2024-01-08,2024-01-21,39198850,67850,5
970,2023-12-11,2023-12-24,39198850,67850,5
910,2023-06-12,2023-06-25,39198850,67850,5
860,2022-10-24,2022-11-06,39198850,67850,5
982,2024-01-08,2024-01-21,39198850,72850,5
970,2023-12-11,2023-12-24,39198850,72850,5
910,2023-06-12,2023-06-25,39198850,72850,5
860,2022-10-24,2022-11-06,39198850,72850,5
982,2024-01-08,2024-01-21,39195850,192850,5
970,2023-12-11,2023-12-24,39195850,192850,5
929,2023-08-21,2023-09-03,39195850,192850,5
925,2023-08-21,2023-09-03,39195850,192850,5
910,2023-06-12,2023-06-25,39195850,192850,5
832,2022-06-27,2022-07-10,39195850,192850,5
860,2022-10-24,2022-11-06,39195850,192850,5
982,2024-01-08,2024-01-21,39195850,278850,5
970,2023-12-11,2023-12-24,39195850,278850,5
929,2023-08-21,2023-09-03,39195850,278850,5
925,2023-08-21,2023-09-03,39195850,278850,5
910,2023-06-12,2023-06-25,39195850,278850,5
860,2022-10-24,2022-11-06,39195850,278850,5
997,2024-02-05,2024-02-18,40457850,278850,5
997,2024-02-05,2024-02-18,40457850,72850,5
860,2022-10-24,2022-11-06,40457850,72850,5
860,2022-10-24,2022-11-06,40479850,192850,5
997,2024-02-05,2024-02-18,40457850,192850,5
860,2022-10-24,2022-11-06,40457850,192850,5
982,2024-01-08,2024-01-21,39195850,72850,5
970,2023-12-11,2023-12-24,39195850,72850,5
929,2023-08-21,2023-09-03,39195850,72850,5
925,2023-08-21,2023-09-03,39195850,72850,5
860,2022-10-24,2022-11-06,40479850,67850,5
910,2023-06-12,2023-06-25,39195850,72850,5
860,2022-10-24,2022-11-06,39195850,72850,5
982,2024-01-08,2024-01-21,39195850,67850,5
833,2022-07-11,2022-07-24,40606850,192850,5
970,2023-12-11,2023-12-24,39195850,67850,5
929,2023-08-21,2023-09-03,39195850,67850,5
925,2023-08-21,2023-09-03,39195850,67850,5
910,2023-06-12,2023-06-25,39195850,67850,5
832,2022-06-27,2022-07-10,39195850,67850,5
860,2022-10-24,2022-11-06,39195850,67850,5
812,2022-01-24,2022-02-06,39195850,67850,5
997,2024-02-05,2024-02-18,40457850,67850,5
860,2022-10-24,2022-11-06,40457850,67850,5
902,2023-05-15,2023-05-28,40606850,192850,5
873,2022-12-05,2022-12-18,40606850,192850,5
872,2022-12-05,2022-12-18,40606850,192850,5
871,2022-12-05,2022-12-18,40606850,192850,5
870,2022-12-05,2022-12-18,40606850,192850,4
860,2022-10-24,2022-11-06,40606850,192850,5
833,2022-07-11,2022-07-24,40606850,278850,5
902,2023-05-15,2023-05-28,40606850,278850,5
873,2022-12-05,2022-12-18,40606850,278850,5
872,2022-12-05,2022-12-18,40606850,278850,5
871,2022-12-05,2022-12-18,40606850,278850,5
870,2022-12-05,2022-12-18,40606850,278850,4
833,2022-07-11,2022-07-24,40606850,72850,5
902,2023-05-15,2023-05-28,40606850,72850,5
873,2022-12-05,2022-12-18,40606850,72850,5
872,2022-12-05,2022-12-18,40606850,72850,5
871,2022-12-05,2022-12-18,40606850,72850,5
870,2022-12-05,2022-12-18,40606850,72850,4
833,2022-07-11,2022-07-24,40606850,67850,5
902,2023-05-15,2023-05-28,40606850,67850,5
873,2022-12-05,2022-12-18,40606850,67850,5
872,2022-12-05,2022-12-18,40606850,67850,5
871,2022-12-05,2022-12-18,40606850,67850,5
870,2022-12-05,2022-12-18,40606850,67850,4
860,2022-10-24,2022-11-06,40606850,67850,5
860,2022-10-24,2022-11-06,40611850,67850,5
997,2024-02-05,2024-02-18,40797850,278850,5
978,2023-12-25,2024-01-07,40797850,278850,5
955,2023-11-13,2023-11-26,40797850,278850,5
945,2023-10-02,2023-10-15,40797850,278850,5
936,2023-09-18,2023-10-01,40797850,278850,5
929,2023-08-21,2023-09-03,40797850,278850,5
925,2023-08-21,2023-09-03,40797850,278850,5
917,2023-07-24,2023-08-06,40797850,278850,5
